"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","MKMDEL","MKMDEL_","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_"
"20141",2686794,34,0,"5","02","D","105","D","2008","D",.,"A",60,"D","06","D",320,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","LEXAG","D",,"A","2013","D"
"20141",2686904,25,0,"5","01","D","105","D","2012","D",.,"A",39,"D","06","D",259,"D","3","D",.,"A",2000,"D",1000,"D",.,"A",,"A",259,"D",259,"D",259,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","GMCAI","D",,"A","2012","D"
"20141",2686944,14,0,"5","01","D","105","D","2012","D",.,"A",36,"D","03","D",199,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",199,"D",199,"D",199,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2012","D"
"20141",2688884,17,0,"5","01","D","105","D","2013","D",.,"A",.,"C","03","D",320,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAA","D",,"A","2013","D"
"20141",2689154,28,0,"5","01","D","105","D","2013","D",.,"A",36,"D","04","D",319,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",319,"D",319,"D",319,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A","2013","D"
"20141",2689584,21,0,"5","01","D","105","D","2012","D",.,"A",24,"D","08","D",321,"D","3","D",.,"A",.,"C",.,"C",.,"A",,"A",321,"D",321,"D",321,"D",.,"A",.,"A",.,"A",.,"B",.,"A","TOYAC","D",,"A","2012","D"
"20141",2690484,6,0,"1","01","D","105","D","2012","D",.,"A",39,"D","03","D",185,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",185,"D",185,"D",185,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","TOYAF","D",,"A","2012","D"
"20141",2691064,12,0,"5","01","D","105","D","2011","D",.,"A",.,"C","12","D",270,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",270,"D",270,"D",270,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAE","D",,"A","2011","D"
"20141",2691924,16,0,"5","01","D","105","D","2011","D",.,"A",36,"D","03","D",338,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",338,"D",338,"D",338,"D",.,"A",.,"A",.,"A",.,"A",.,"A","INFXX","D",,"A","2011","D"
"20141",2691924,17,0,"5","02","D","105","D","2011","D",.,"A",36,"D","10","D",440,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",440,"D",440,"D",440,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAG","D",,"A","2011","D"
"20141",2692694,21,0,"5","01","D","105","D","2007","D",.,"A",60,"D","05","D",305,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",305,"D",305,"D",305,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","NISAM","D",,"A","2012","D"
"20141",2693124,38,0,"5","01","D","105","D","2011","D",.,"A",48,"D","06","D",330,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",330,"D",330,"D",330,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAG","D",,"A","2011","D"
"20141",2693274,14,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",214,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",214,"D",214,"D",214,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","FORBA","D",,"A","2013","D"
"20141",2694534,18,0,"5","01","D","105","D","2006","D",.,"A",60,"D","08","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MITAR","D",,"A","2010","D"
"20141",2694854,12,0,"5","01","D","105","D","2011","D",.,"A",36,"D","04","D",365,"D","3","D",.,"A",.,"A",1200,"D",.,"A",,"A",365,"D",365,"D",365,"D",.,"A",.,"A",.,"A",1200,"D",.,"A","HYUAI","D",,"A","2011","D"
"20141",2695124,17,0,"5","01","D","105","D","2013","D",.,"A",36,"D","04","D",364,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",364,"D",364,"D",364,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAA","D",,"A","2013","D"
"20141",2695374,9,0,"1","01","D","105","D","2002","D",.,"A",23,"D","03","D",300,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3000,"D",.,"A","GMCAM","D",,"A","2014","D"
"20141",2695474,10,0,"5","01","D","105","D","2012","D",.,"A",36,"D","01","D",250,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"B",.,"A","HONAA","D",,"A","2012","D"
"20141",2696994,28,0,"5","02","D","105","D","2014","D",.,"A",.,"C","09","D",420,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",420,"D",420,"D",420,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBM","D",,"A","2013","D"
"20141",2697374,17,0,"5","01","D","105","D","2013","D",.,"A",24,"D","06","D",376,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",376,"D",376,"D",376,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAW","D",,"A","2013","D"
"20141",2697954,23,0,"5","03","D","105","D","2013","D",.,"A",24,"D","09","D",392,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",392,"D",392,"D",392,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBK","D",,"A","2013","D"
"20141",2697954,24,0,"5","04","D","105","D","2014","D",.,"A",27,"D","10","D",720,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",720,"D",720,"D",720,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MRBXX","D",,"A","2013","D"
"20141",2698094,9,0,"5","01","D","105","D","2012","D",.,"A",36,"D","02","D",375,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",375,"D",375,"D",375,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","NISAN","D",,"A","2012","D"
"20141",2698154,15,0,"5","01","D","105","D","2011","D",.,"A",36,"D","02","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAX","D",,"A","2011","D"
"20141",2698204,11,0,"1","01","D","105","D","2014","D",.,"A",36,"D","01","D",334,"D","3","D",.,"A",6750,"D",2000,"D",.,"A",,"A",.,"A",.,"A",334,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","FORAM","D",,"A","2014","D"
"20141",2699004,9,0,"5","01","D","105","D","2012","D",.,"A",60,"D","10","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAG","D",,"A","2013","D"
"20141",2699314,7,0,"5","01","D","105","D","2013","D",.,"A",1,"D","01","D",1,"D","7","D",.,"A",10000,"D",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAF","D",,"A","2013","D"
"20141",2701244,10,0,"5","01","D","105","D","2012","D",.,"A",36,"D","09","D",322,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",322,"D",322,"D",322,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","DODAM","D",,"A","2012","D"
"20141",2701304,14,0,"5","01","D","105","D","2012","D",.,"A",36,"D","05","D",390,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",390,"D",390,"D",390,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAW","D",,"A","2012","D"
"20141",2701304,15,0,"5","02","D","105","D","2013","D",.,"A",36,"D","11","D",269,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",269,"D",269,"D",269,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAN","D",,"A","2012","D"
"20141",2702004,25,0,"5","01","D","105","D","2013","D",.,"A",39,"D","04","D",.,"C","3","D",.,"A",.,"C",.,"A",.,"A",,"A",230,"F",230,"F",230,"F",.,"A",.,"A",.,"A",.,"A",.,"A","CADAQ","D",,"A","2013","D"
"20141",2702074,16,0,"5","01","D","105","D","2012","D",.,"A",36,"D","02","D",400,"D","3","D",.,"A",.,"C",.,"C",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"B",.,"A","TOYAN","D",,"A","2013","D"
"20141",2703214,25,0,"5","01","D","105","D","2012","D",.,"A",48,"D","10","D",447,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",447,"D",447,"D",447,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","JEEAD","D",,"A","2011","D"
"20141",2703214,26,0,"5","02","D","105","D","2012","D",.,"A",48,"D","07","D",447,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",447,"D",447,"D",447,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAB","D",,"A","2012","D"
"20141",2703314,12,0,"5","01","D","105","D","2012","D",.,"A",.,"C","12","D",450,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",.,"B",.,"A","BMWAB","D",,"A","2012","D"
"20141",2703374,25,0,"5","01","D","105","D","2013","D",.,"A",36,"D","01","D",400,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","FORBI","D",,"A","2013","D"
"20141",2703404,20,0,"1","01","D","105","D","2003","D",.,"A",1,"D","12","D",7200,"D","7","D",.,"A",.,"A",.,"A",.,"A",,"A",7200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAN","D",,"A","2013","D"
"20141",2704254,12,0,"5","01","D","105","D","2006","D",.,"A",60,"D","02","D",313,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",313,"D",313,"D",313,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAK","D",,"A","2011","D"
"20141",2704334,36,0,"5","01","D","105","D","2013","D",0.3,"D",39,"D","07","D",374,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",374,"D",374,"D",374,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAK","D",,"A","2013","D"
"20141",2704334,37,0,"5","02","D","105","D","2014","D",.,"A",36,"D","10","D",545,"D","3","D",.,"A",8500,"D",545,"D",.,"A",,"A",545,"D",545,"D",545,"D",.,"A",.,"A",.,"A",545,"D",.,"A","HONAG","D",,"A","2013","D"
"20141",2704504,9,0,"5","01","D","105","D","2013","D",.,"A",.,"C","09","F",350,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","LINXX","D",,"A","2013","D"
"20141",2705054,23,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",345,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",345,"D",345,"D",345,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBJ","D",,"A","2013","D"
"20141",2705644,14,0,"5","01","D","105","D","2012","D",.,"A",39,"D","03","D",365,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",365,"D",365,"D",365,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAG","D",,"A","2012","D"
"20141",2705644,15,0,"5","02","D","105","D","2011","D",.,"A",39,"D","09","D",290,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",290,"D",290,"D",290,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAI","D",,"A","2011","D"
"20141",2706284,27,0,"5","02","D","105","D","2014","D",.,"A",60,"D","12","D",596,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",596,"D",596,"D",596,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAT","D",,"A","2013","D"
"20141",2706354,8,0,"1","01","D","105","D","2013","D",.,"A",39,"D","04","D",546,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","FORBK","D",,"A","2014","D"
"20141",2707534,9,0,"5","01","D","105","D","2012","D",.,"A",60,"D","05","D",186,"D","3","D",.,"A",.,"A",9000,"D",.,"A",,"A",186,"D",186,"D",186,"D",.,"A",.,"A",.,"A",9000,"D",.,"A","VOKAK","D",,"A","2013","D"
"20141",2708234,21,0,"5","01","D","105","D","2013","D",.,"A",36,"D","12","D",642,"D","3","D",.,"A",.,"A",.,"A",.,"A","12","D",642,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAE","D",,"A","2012","D"
"20141",2708234,22,0,"5","02","D","105","D","2013","D",.,"A",36,"D","12","D",555,"D","3","D",.,"A",.,"A",.,"A",.,"A","12","D",555,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAA","D",,"A","2012","D"
"20141",2708234,23,0,"1","03","D","105","D","2014","D",.,"A",36,"D","01","D",642,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",.,"A",642,"D",642,"D",.,"A",.,"A",.,"A",500,"D",.,"A","LEXAE","D",,"A","2014","D"
"20141",2708234,24,0,"1","04","D","105","D","2014","D",.,"A",36,"D","01","D",555,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",555,"D",555,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAA","D",,"A","2014","D"
"20141",2708784,25,0,"5","01","D","105","D","2013","D",.,"A",36,"D","05","D",89,"D","3","D",.,"A",.,"A",3799,"D",.,"A",,"A",89,"D",89,"D",89,"D",.,"A",.,"A",.,"A",3799,"D",.,"A","VOKAI","D",,"A","2013","D"
"20141",2708784,26,0,"5","02","D","105","D","2013","D",.,"A",36,"D","05","D",89,"D","3","D",.,"A",.,"A",3800,"D",.,"A","12","D",89,"D",.,"A",.,"A",.,"A",.,"A",.,"A",3800,"D",.,"A","VOKAI","D",,"A","2013","D"
"20141",2708874,14,0,"5","01","D","105","D","2012","D",.,"A",36,"D","09","D",255,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",255,"D",255,"D",255,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2012","D"
"20141",2708884,10,0,"5","01","D","105","D","2008","D",.,"A",36,"D","02","D",500,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",500,"D",500,"D",500,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAW","D",,"A","2013","D"
"20141",2709474,12,0,"5","01","D","105","D","2006","D",.,"A",48,"D","02","D",150,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","CHEAS","D",,"A","2010","D"
"20141",2709474,13,0,"5","02","D","105","D","2012","D",.,"A",72,"D","02","D",460,"D","3","D",.,"A",3000,"D",2000,"D",.,"A",,"A",460,"D",460,"D",460,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","DODAM","D",,"A","2012","D"
"20141",2709714,14,0,"5","01","D","105","D","2011","D",.,"A",60,"D","07","D",388,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",388,"D",388,"D",388,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","CHEBI","D",,"A","2011","D"
"20141",2709914,8,0,"5","01","D","105","D","2013","D",.,"A",36,"D","10","D",199,"D","3","D",.,"A",2200,"D",.,"A",.,"A",,"A",199,"D",199,"D",199,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISBB","D",,"A","2013","D"
"20141",2711064,34,0,"5","01","D","105","D","2013","D",.,"A",48,"D","08","D",380,"D","3","D",.,"A",6000,"D",.,"A",.,"A",,"A",380,"D",380,"D",380,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAP","D",,"A","2012","D"
"20141",2711364,11,0,"5","01","D","105","D","2009","D",.,"A",48,"D","05","F",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAN","D",,"A","2010","D"
"20141",2711784,12,0,"5","01","D","105","D","2005","D",.,"A",72,"D","01","D",420,"D","3","D",.,"A",10000,"D",.,"A",.,"A",,"A",420,"D",420,"D",420,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAL","D",,"A","2009","D"
"20141",2711954,11,0,"5","01","D","105","D","2011","D",.,"A",36,"D","07","D",317,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",317,"D",317,"D",317,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAC","D",,"A","2011","D"
"20141",2712694,31,0,"5","01","D","105","D","2011","D",.,"A",39,"D","04","D",237,"D","3","D",.,"A",1500,"D",.,"A",.,"A","02","D",237,"D",237,"D",237,"D",.,"A",.,"A",.,"A",.,"A",500,"D","CHEBT","D",,"A","2011","D"
"20141",2712744,20,0,"5","01","D","105","D","2012","D",.,"A",36,"D","02","F",.,"C","3","D",.,"A",.,"C",.,"C",.,"A",,"A",350,"F",350,"F",350,"F",.,"A",.,"A",.,"A",.,"B",.,"A","CHRAS","D",,"A","2012","D"
"20141",2712744,21,0,"5","02","D","105","D","2012","D",.,"A",36,"D","08","F",.,"C","3","D",.,"A",.,"C",.,"C",.,"A",,"A",380,"F",380,"F",380,"F",.,"A",.,"A",.,"A",.,"B",.,"A","JEEAD","D",,"A","2012","D"
"20141",2712794,7,0,"5","01","D","105","D","2013","D",.,"A",36,"D","01","D",300,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAW","D",,"A","2013","D"
"20141",2712794,8,0,"5","02","D","105","D","2014","D",.,"A",36,"D","06","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAK","D",,"A","2013","D"
"20141",2713773,25,0,"5","01","D","105","D","2014","D",.,"A",36,"D","09","D",188,"D","3","D",.,"A",.,"A",1800,"D",.,"A",,"A",188,"D",188,"D",188,"D",.,"A",.,"A",.,"A",1800,"D",.,"A","KIAAK","D",,"A","2013","D"
"20141",2714703,13,0,"5","01","D","105","D","2013","D",.,"A",.,"C","03","F",325,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",325,"D",325,"D",325,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAX","D",,"A","2013","D"
"20141",2714983,19,0,"5","01","D","105","D","2012","D",.,"A",39,"D","04","D",256,"D","3","D",.,"A",500,"D",4000,"D",.,"A",,"A",256,"D",256,"D",256,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","NISAD","D",,"A","2012","D"
"20141",2715663,29,0,"5","01","D","105","D","2013","D",.,"A",24,"D","05","D",1000,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1000,"D",1000,"D",1000,"D",.,"A",.,"A",.,"A",.,"A",.,"A","INFAN","D",,"A","2013","D"
"20141",2717103,12,0,"1","01","D","105","D","2013","D",.,"A",36,"D","11","D",525,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",.,"A",525,"D",525,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","BMWAA","D",,"A","2013","D"
"20141",2718743,10,0,"1","01","D","105","D","2013","D",.,"A",39,"D","07","D",389,"D","3","D",389,"D",3000,"D",.,"A",.,"A",,"A",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A","VOKAW","D",,"A","2013","D"
"20141",2719093,29,0,"5","01","D","105","D","2013","D",.,"A",48,"D","06","D",596,"D","3","D",.,"A",.,"A",2200,"D",.,"A",,"A",596,"D",596,"D",596,"D",.,"A",.,"A",.,"A",2200,"D",.,"A","CHEAZ","D",,"A","2013","D"
"20141",2719093,30,0,"5","02","D","105","D","2011","D",0.75,"D",36,"D","08","D",720,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",720,"D",720,"D",720,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXXX","D",,"A","2011","D"
"20141",2719223,35,0,"5","01","D","105","D","2012","D",.,"A",.,"C","05","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",500,"F",500,"F",500,"F",2,"F",2,"F",2,"F",.,"A",.,"A","ACUAG","D",,"A","2011","D"
"20141",2720063,21,0,"5","01","D","105","D","2013","D",.,"A",48,"D","04","D",374,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",374,"D",374,"D",374,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAY","D",,"A","2012","D"
"20141",2720283,15,0,"5","01","D","105","D","2010","D",.,"A",48,"D","09","D",270,"D","3","D",.,"A",.,"A",700,"D",.,"A",,"A",270,"D",270,"D",270,"D",.,"A",.,"A",.,"A",700,"D",.,"A","JEEAD","D",,"A","2012","D"
"20141",2721103,8,0,"5","01","D","105","D","2011","D",.,"A",60,"D","07","D",238,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",238,"D",238,"D",238,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","FORBO","D",,"A","2011","D"
"20141",2721263,9,0,"5","01","D","105","D","2012","D",.,"A",36,"D","07","D",380,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",380,"D",380,"D",380,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","TOYAN","D",,"A","2013","D"
"20141",2721413,12,0,"5","01","D","105","D","2013","D",.,"A",36,"D","05","D",354,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",354,"D",354,"D",354,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A","2013","D"
"20141",2721533,6,0,"5","01","D","105","D","2001","D",.,"A",36,"D","06","D",333,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",333,"D",333,"D",333,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","TOYAU","D",,"A","2012","D"
"20141",2723653,16,0,"1","01","D","105","D","2013","D",.,"A",36,"D","01","D",201,"D","3","D",.,"A",.,"A",3500,"D",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3500,"D",.,"A","NISAN","D",,"A","2014","D"
"20141",2724903,38,0,"1","01","D","105","D","2014","D",.,"A",36,"D","01","D",527,"D","3","D",.,"A",.,"A",899,"D",.,"A",,"A",.,"A",.,"A",527,"D",.,"A",.,"A",.,"A",899,"D",.,"A","CADAL","D",,"A","2014","D"
"20141",2725283,9,0,"1","01","D","105","D","2011","D",.,"A",48,"D","12","D",1000,"D","3","D",.,"A",.,"A",10000,"D",.,"A",,"A",.,"A",1000,"D",1000,"D",.,"A",.,"A",.,"A",10000,"D",.,"A","CHEAE","D",,"A","2013","D"
"20141",2725503,32,0,"5","02","D","105","D","2014","D",.,"A",36,"D","09","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A","2013","D"
"20141",2726283,7,0,"5","01","D","105","D","2013","D",.,"A",60,"D","06","D",280,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",280,"D",280,"D",280,"D",.,"A",.,"A",.,"A",500,"D",.,"A","FORBA","D",,"A","2013","D"
"20141",2726353,11,0,"5","01","D","105","D","2010","D",.,"A",60,"D","11","D",324,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",324,"D",324,"D",324,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","FORAS","D",,"A","2012","D"
"20141",2726713,8,0,"5","01","D","105","D","2007","D",.,"A",.,"C","04","F",.,"C",,"C",.,"A",.,"A",.,"A",.,"A",,"A",420,"F",420,"F",420,"F",.,"A",.,"A",.,"A",.,"A",.,"A","FORAO","D",,"A","2012","F"
"20141",2727103,43,0,"5","01","D","105","D","2012","D",.,"A",12,"D","09","D",263,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",263,"D",263,"D",263,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A","2012","D"
"20141",2727293,21,0,"5","01","D","105","D","2002","D",.,"A",5,"D","11","D",350,"D","3","D",.,"A",.,"A",1350,"D",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",1350,"D",.,"A","PONAG","D",,"A","2013","D"
"20141",2727373,10,0,"5","01","D","105","D","2010","D",0.5,"D",72,"D","08","D",435,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",435,"D",435,"D",435,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYBB","D",,"A","2010","D"
"20141",2727383,14,0,"5","01","D","105","D","2009","D",.,"A",48,"D","08","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAD","D",,"A","2011","D"
"20141",2728093,21,0,"5","01","D","105","D","2013","D",.,"A",39,"D","04","D",342,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",342,"D",342,"D",342,"D",.,"A",.,"A",.,"A",.,"B",.,"A","CHEBP","D",,"A","2013","D"
"20141",2728873,23,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",349,"D","3","D",.,"A",500,"D",.,"A",.,"A",,"A",349,"D",349,"D",349,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBJ","D",,"A","2013","D"
"20141",2731113,9,0,"5","01","D","105","D","2005","D",.,"A",24,"D","02","D",250,"D","3","D",.,"A",.,"A",1700,"D",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",1700,"D",.,"A","NISAM","D",,"A","2013","D"
"20141",2731223,33,0,"5","01","D","105","D","2013","D",.,"A",60,"D","09","D",220,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",220,"D",220,"D",220,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBT","D",,"A","2012","D"
"20141",2731693,19,0,"5","01","D","105","D","2012","D",.,"A",28,"D","03","D",444,"D","3","D",.,"A",.,"A",700,"D",.,"A",,"A",444,"D",444,"D",444,"D",.,"A",.,"A",.,"A",700,"D",.,"A","CHRAM","D",,"A","2012","D"
"20141",2731853,30,0,"5","01","D","105","D","2011","D",.,"A",39,"D","10","D",305,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",305,"D",305,"D",305,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","INFAN","D",,"A","2011","D"
"20141",2732043,11,0,"1","01","D","105","D","2014","D",0.5,"D",36,"D","12","D",364,"D","3","D",.,"A",.,"A",3500,"D",.,"A",,"A",.,"A",364,"D",364,"D",.,"A",.,"A",.,"A",3500,"D",.,"A","BMWAY","D",,"A","2013","D"
